ComponentName,FaultProbability
org.apache.commons.math3.optimization.linear.SimplexSolverTest:testRestrictVariablesToNonNegative,0.03
org.apache.commons.math3.linear.Array2DRowRealMatrixTest:testAddFail,0.03
org.apache.commons.math.complex.Complex:sinh,0
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:getStandardDeviation,0.02
org.apache.commons.math3.analysis.differentiation.DSCompiler:expm1,0.038
org.apache.commons.math.linear.DenseFieldMatrixTest:suite,0
org.spaceroots.mantissa.ode.AbstractStepInterpolator:setInterpolatedTime,0
org.apache.commons.math.geometry.Vector3DFormat:getSuffix,0
org.apache.commons.math3.optim.univariate.UnivariateOptimizer:computeObjectiveValue,0.038
org.apache.commons.math.genetics.OnePointCrossover:crossover,0.01
org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest:testMoreEstimatedParametersSimple,0.038
org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest:reset,0
org.apache.commons.math3.util.Decimal64:log,0.038
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer:updateHighOrderDerivativesPhase2,0
org.apache.commons.math.ode.nonstiff.AdamsNordsieckTransformer:updateHighOrderDerivativesPhase1,0
org.apache.commons.math3.linear.MatrixUtils:blockInverse,0.038
org.apache.commons.math.optimization.linear.SimplexTableauTest:assertMatrixEquals,0
org.apache.commons.math3.util.OpenIntToFieldTest:testPutKeysWithCollision2,0.04
org.spaceroots.mantissa.estimation.WeightedMeasurement:isIgnored,0
org.spaceroots.mantissa.estimation.MinpackTest:suite,0
org.apache.commons.math.complex.ComplexTest:testGetArgument,0
org.apache.commons.math3.distribution.PascalDistribution:getNumericalMean,0.065
org.apache.commons.math.linear.RealVectorImplTest:mapTanhToSelf,0
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer:getOptima,0.06
org.apache.commons.math.complex.ComplexMathTest:testTanh,0
org.apache.commons.math.linear.BigMatrixImpl:getRoundingMode,0
org.apache.commons.math3.optimization.fitting.CurveFitter:addObservedPoint,0.309
org.apache.commons.math.distribution.ExponentialDistributionTest:testInverseCumulativeProbability001,0
org.apache.commons.math3.linear.RealVectorAbstractTest:testWalkInDefaultOrderPreservingVisitor3,0.41
org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizerTest:getTarget,0.038
org.apache.commons.math.stat.descriptive.AggregateSummaryStatisticsTest:testAggregationConsistency,0
org.apache.commons.math.linear.SparseRealVectorTest:mapCos,0
org.apache.commons.math.analysis.DividedDifferenceInterpolatorTest:testParameters,0
org.apache.commons.math.fraction.FractionTest:testEpsilonLimitConstructor,0
org.apache.commons.math3.random.MersenneTwister:setSeed,0.309
org.apache.commons.math.linear.SparseRealVectorTest:outerProduct,0
org.apache.commons.math.util.OpenIntToFieldTest:testCopy,0
org.apache.commons.math.distribution.ExponentialDistribution:getDomainUpperBound,0
org.apache.commons.math3.linear.SparseFieldMatrixTest:testSetSubMatrix,0.26
org.apache.commons.math3.linear.HessenbergTransformerTest:testNonSquare,0.17
org.apache.commons.math.geometry.euclidean.oneD.OrientedPoint:DummyRegion,0.046
org.apache.commons.math3.geometry.euclidean.threed.FieldRotation:distance,0.038
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest:testMaxIterations,0.038
org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest:testOneRedundantColumn,0.02
org.apache.commons.math.linear.Array2DRowRealMatrixTest:testSetColumnMatrix,0
org.apache.commons.math3.stat.inference.TestUtils:gTestDataSetsComparison,0.038
org.apache.commons.math3.fraction.BigFraction:abs,0.309
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest:testIterator,0.02
org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils:bracket,0
org.apache.commons.math.stat.ranking.NaturalRanking:getNanPositions,0
org.apache.commons.math3.stat.descriptive.AbstractUnivariateStatistic:evaluate,0.095
org.apache.commons.math3.optim.nonlinear.vector.jacobian.CircleVectorial:getRadius,0.038
org.apache.commons.math.linear.RealMatrixImplTest:testPremultiplyVector,0
org.apache.commons.math.fraction.FractionTest:testAdd,0
org.apache.commons.math3.random.RandomDataImpl:nextUniform,0.04
org.apache.commons.math3.genetics.UniformCrossover:crossover,0.035
org.apache.commons.math3.linear.Array2DRowFieldMatrix:addToEntry,0.06
org.apache.commons.math.geometry.euclidean.oneD.OrientedPoint:toSpace,0.046
org.apache.commons.math.random.BitsStreamGenerator:nextBoolean,0
org.apache.commons.math.estimation.MinpackTest:LinearRank1Function,0
org.apache.commons.math3.util.ArithmeticUtilsTest:testFactorial,0.02
org.apache.commons.math.geometry.partitioning.Region:rememberMinusFound,0
org.apache.commons.math3.linear.Array2DRowRealMatrix:operate,0.04
org.apache.commons.math.ode.ThreeEighthesStepInterpolator:computeInterpolatedState,0
org.apache.commons.math.complex.ComplexTest:testEqualsImaginaryDifference,0
org.apache.commons.math3.linear.ArrayRealVector:mapAddToSelf,0.06
org.apache.commons.math.linear.FieldMatrixImplTest:<init>,0
org.apache.commons.math3.geometry.partitioning.utilities.AVLTree:getElement,0.309
org.apache.commons.math.linear.BiDiagonalTransformerTest:suite,0
org.apache.commons.math.stat.multivariate.BivariateRegressionTest:testPerfect,0
org.apache.commons.math3.geometry.euclidean.threed.Rotation:getAngles,0.27
org.apache.commons.math3.linear.BiDiagonalTransformer:getB,0.03
org.apache.commons.math.geometry.euclidean.twoD.NestedLoops:correctOrientation,0
org.apache.commons.math.linear.SingularValueSolverTest:suite,0
org.apache.commons.math3.stat.descriptive.rank.MinTest:testSpecialValues,0.02
org.apache.commons.math.ode.AbstractStepInterpolator:writeBaseExternal,0
org.apache.commons.math3.stat.regression.SimpleRegression:getSignificance,0.065
org.apache.commons.math3.analysis.interpolation.LoessInterpolatorTest:testEmptyData,0.309
org.apache.commons.math3.linear.BiDiagonalTransformer:getU,0.02
org.apache.commons.math3.fitting.GaussianFitterTest:testFit07,0.038
org.apache.commons.math3.fitting.GaussianFitterTest:testFit04,0.038
org.apache.commons.math3.linear.BiDiagonalTransformer:getV,0.02
org.apache.commons.math3.fitting.GaussianFitterTest:testFit02,0.038
org.apache.commons.math3.linear.ArrayRealVector:walkInOptimizedOrder,0.184
org.apache.commons.math.ode.nonstiff.DormandPrince853StepInterpolatorTest:testClone,0
org.apache.commons.math3.fitting.GaussianFitterTest:testFit01,0.038
org.apache.commons.math3.complex.ComplexTest:testSqrtInf,0.03
org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint:getLocation,0.309
org.apache.commons.math3.fraction.ProperFractionFormat:parse,0.28
org.spaceroots.mantissa.estimation.WeightedMeasurement:setIgnored,0
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest:testAngle,0.038
org.apache.commons.math.optimization.general.PowellOptimizerTest:testQuadratic,0.01
org.apache.commons.math.optimization.direct.DirectSearchOptimizer:getMaxIterations,0
org.apache.commons.math3.linear.SparseFieldMatrix:<init>,0.02
org.apache.commons.math3.linear.ArrayRealVector:hashCode,0.06
org.apache.commons.math3.linear.DefaultFieldMatrixChangingVisitor:end,0.309
org.apache.commons.math3.util.MathArraysTest:testNormalizeArray,0.02
org.apache.commons.math.analysis.UnivariateRealSolverUtils:midpoint,0
org.apache.commons.math3.complex.Complex:getArgument,0.309
org.apache.commons.math.transform.FastFourierTransformer:inverseTransform,0.175
org.apache.commons.math.complex.ComplexFormat:getImaginaryFormat,0
org.apache.commons.math3.distribution.ZipfDistributionTest:makeCumulativeTestPoints,0.309
org.apache.commons.math.linear.EigenDecompositionImpl:progressiveQuotientDifferenceWithShift,0
org.apache.commons.math.distribution.ExponentialDistributionTest:testUpperTailProbability,0
org.apache.commons.math.linear.RealVectorImpl:mapSinToSelf,0
org.apache.commons.math3.linear.BlockRealMatrixTest:testOperatePremultiplyLarge,0.03
org.apache.commons.math3.distribution.GammaDistribution:getNumericalMean,0.231
org.apache.commons.math3.distribution.EnumeratedIntegerDistribution:getNumericalMean,0.038
org.apache.commons.math3.distribution.ExponentialDistributionTest:testCumulativeProbabilityExtremes,0.065
org.apache.commons.math.linear.decomposition.CholeskyDecompositionImpl:solve,0.002
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:distanceInf,0.309
org.apache.commons.math3.optim.linear.SimplexSolverTest:testDegeneracy,0.038
org.apache.commons.math.stat.descriptive.StatisticalSummaryValuesTest:setUp,0
org.apache.commons.math3.analysis.solvers.BaseAbstractUnivariateSolver:getEvaluations,0.309
org.apache.commons.math.geometry.Vector3DFormatAbstractTest:testParseZeroX,0
org.apache.commons.math3.ode.EquationsMapper:getFirstIndex,0.309
org.apache.commons.math.util.MathUtilsTest:testL2DistanceDouble,0
org.apache.commons.math3.util.Decimal64:expm1,0.038
org.apache.commons.math.util.ResizableDoubleArrayTest:testSubstitute,0
org.apache.commons.math3.distribution.PoissonDistribution:getSupportLowerBound,0.309
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest:testNorm,0.095
org.apache.commons.math3.util.MathArraysTest:testScale,0.038
org.apache.commons.math.linear.SparseFieldMatrixTest:<init>,0
org.apache.commons.math3.util.ArithmeticUtilsTest:factorial,0.19
org.apache.commons.math.ode.TestProblem3:copy,0
org.apache.commons.math3.distribution.ZipfDistribution:probability,0.19
org.apache.commons.math3.genetics.ChromosomeTest:nextGeneration,0.095
org.apache.commons.math.distribution.PoissonDistributionImpl:getMean,0
org.apache.commons.math.distribution.ContinuousDistributionAbstractTest:testIllegalArguments,0
org.apache.commons.math.optimization.direct.NelderMeadTest:Rosenbrock,0
org.apache.commons.math3.stat.Frequency:<init>,0.309
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer:<init>,0
org.apache.commons.math.stat.descriptive.rank.Max:copy,0
org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor:start,0
org.apache.commons.math.linear.SparseFieldMatrixTest:testGetRowVector,0
org.apache.commons.math3.analysis.interpolation.LinearInterpolatorTest:testInterpolateLinearDegenerateTwoSegment,0.02
org.apache.commons.math.util.ArithmeticsUtilsTest:factorial,0.01
org.apache.commons.math.distribution.NormalDistributionTest:makeCumulativeTestPoints,0
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics:getMinImpl,0
org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizerTest:testTrivial,0
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator:nextIndex,0.095
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeForm:<init>,0.02
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet:getStart,0.038
org.apache.commons.math3.linear.RRQRDecompositionTest:testDimensions,0.038
org.apache.commons.math3.distribution.RealDistributionAbstractTest:testDensities,0.309
org.apache.commons.math3.stat.inference.WilcoxonSignedRankTest:calculateAbsoluteDifferences,0.03
org.apache.commons.math3.distribution.DiscreteRealDistribution:isSupportUpperBoundInclusive,0.038
org.apache.commons.math3.linear.ArrayRealVectorTest:testCombinePreconditionSameType,0.19
org.apache.commons.math3.util.DefaultTransformerTest:testSerial,0.309
org.apache.commons.math3.util.ArithmeticUtilsTest:testSubAndCheckLongFailure,0.13
org.apache.commons.math3.util.OpenIntToFieldTest:setUp,0.03
org.apache.commons.math.optimization.BaseMultiStartMultivariateRealOptimizer:sortPairs,0.04
org.spaceroots.mantissa.ode.HighamHall54IntegratorTest:reset,0
org.apache.commons.math3.linear.RealMatrixFormatAbstractTest:testSimpleWithDecimals,0.038
org.apache.commons.math.geometry.FrenchVector3DFormatTest:getDecimalCharacter,0
org.apache.commons.math3.geometry.euclidean.threed.Rotation:mat2quat,0.27
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer:weightedResidual,0.05
org.spaceroots.mantissa.estimation.EstimatedParameter:isBound,0
org.apache.commons.math3.linear.EigenDecomposition:findEigenVectorsFromSchur,0.41
org.apache.commons.math.analysis.PolynomialFunction:degree,0
org.apache.commons.math.fraction.FractionFormat:setNumeratorFormat,0
org.apache.commons.math3.genetics.CycleCrossover:<init>,0.038
org.apache.commons.math3.linear.AbstractRealMatrix:equals,0.02
org.apache.commons.math.linear.EigenDecompositionImpl:isSymmetric,0
org.apache.commons.math.stat.univariate.DescriptiveStatisticsTest:testGetKurtosis,0
org.apache.commons.math3.optim.PointVectorValuePair:<init>,0.038
org.spaceroots.mantissa.ode.GillIntegratorTest:testDimensionCheck,0
org.apache.commons.math3.stat.descriptive.DescriptiveStatistics:setPercentileImpl,0.03
org.apache.commons.math3.distribution.DiscreteIntegerDistributionTest:testProbability,0.038
org.apache.commons.math.distribution.GammaDistribution:inverseCumulativeProbability,0.01
org.apache.commons.math3.linear.BlockFieldMatrix:<init>,0.02
org.apache.commons.math3.optimization.general.AbstractScalarDifferentiableOptimizer:computeObjectiveGradient,0.309
org.apache.commons.math.distribution.AbstractRealDistributionTest:getDomainUpperBound,0
org.apache.commons.math3.geometry.euclidean.threed.RotationDSTest:testVectorOnePair,0.038
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D:distance1,0.038
org.apache.commons.math.linear.SparseFieldVector:mapAdd,0
org.apache.commons.math.ode.HighamHall54IntegratorTest:testSwitchingFunctions,0
org.apache.commons.math3.distribution.WeibullDistributionTest:makeDensityTestValues,0.095
org.apache.commons.math3.stat.descriptive.SynchronizedSummaryStatistics:addValue,0.309
org.apache.commons.math.geometry.RotationOrder:<init>,0
org.apache.commons.math.geometry.euclidean.threeD.Plane:setFrame,0
org.apache.commons.math3.complex.ComplexTest:testTanCritical,0.095
org.apache.commons.math3.util.ArithmeticUtils:stirlingS2,0.038
org.apache.commons.math.distribution.PascalDistributionTest:makeInverseCumulativeTestValues,0
org.apache.commons.math3.stat.inference.OneWayAnovaTest:testAnovaPValueSummaryStatistics,0.038
org.apache.commons.math3.linear.RealVectorAbstractTest:testGetL1DistanceSameType,0.038
org.apache.commons.math.ode.nonstiff.DormandPrince54StepInterpolatorTest:handleStep,0
org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer:computeResiduals,0.038
org.spaceroots.mantissa.ode.DummyStepInterpolator:clone,0
org.apache.commons.math.distribution.ContinuousDistributionAbstractTest:setInverseCumulativeTestPoints,0
org.apache.commons.math3.special.GammaTest:testRegularizedGammaPositiveNan,0.309
org.apache.commons.math3.random.RandomAdaptor:nextBoolean,0.309
org.apache.commons.math.distribution.AbstractIntegerDistribution:probability,0
org.apache.commons.math.genetics.RandomKeyTest:testIdentityPermutation,0
org.apache.commons.math.complex.ComplexFormatAbstractTest:testFormatObject,0
org.apache.commons.math3.stat.inference.TestUtils:rootLogLikelihoodRatio,0.038
org.apache.commons.math3.random.SynchronizedRandomGenerator:<init>,0.038
org.apache.commons.math.fraction.BigFraction:pow,0
org.apache.commons.math.optimization.MultiStartOptimizer:<init>,0
org.apache.commons.math.ode.GraggBulirschStoerStepInterpolator:readExternal,0
org.apache.commons.math.stat.descriptive.SummaryStatisticsTest:getResult,0
org.apache.commons.math.ode.nonstiff.DormandPrince54StepInterpolator:<init>,0
org.apache.commons.math.util.MathUtilsTest:testCopyOfDouble,0.01
org.apache.commons.math3.linear.EigenDecomposition:Solver,0.065
org.apache.commons.math3.fraction.FractionField:getRuntimeClass,0.309
org.apache.commons.math3.optimization.general.MinpackTest:testMinpackJennrichSampson,0.13
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:mantissa,0.065
org.apache.commons.math.ode.nonstiff.GillStepInterpolatorTest:suite,0
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat:format,0.095
org.apache.commons.math3.linear.SingularValueDecomposition:getConditionNumber,0.309
org.apache.commons.math.analysis.polynomials.PolynomialFunctionTest:testSerial,0
org.apache.commons.math3.analysis.differentiation.DSCompiler:acosh,0.038
org.apache.commons.math3.optim.univariate.SimpleUnivariateValueCheckerTest:testIterationCheck,0.038
org.apache.commons.math.analysis.LaguerreSolverTest:testQuinticFunction,0
org.apache.commons.math.linear.InvalidMatrixExceptionTest:testConstructorMessage,0
